-1
Pais,Edad,Nombre,Id
Suriname,733,Katharina Hirthe,9322
Grenada,545,Madie Stark V,9323
Johnston Island,939,Renee Metz III,9324
Poland,810,Kariane McGlynn,9325
Benin,498,Marisol Aufderhar,9326
Wallis and Futuna,15,Pierre Reinger,9327
Niue,981,Jayme Will,9328
Tunisia,114,Titus Ratke,9329
Jordan,947,Gretchen Carroll,9330
Colombia,778,Ford Bradtke,9331
India,833,Cecilia Corwin,9332
Vanuatu,485,Mrs. Angus Ebert,9333
Armenia,955,Miss Jimmy Koss,9334
Gibraltar,982,Arch Beier,9335
Lebanon,906,Eusebio Quitzon III,9336
United States,547,Dorthy Fritsch,9337
Northern Mariana Islands,598,Asia Ryan,9338
Austria,169,Imani Conroy,9339
Vietnam,229,Katrine Rutherford,9340
Saint Helena,934,Aisha Veum MD,9341
Belize,664,Aiyana Larson,9342
Gabon,744,Dane Goldner,9343
Réunion,917,Terry Osinski,9344
Timor-Leste,321,Magnolia Tillman,9345
Hong Kong SAR China,440,Chanelle Funk,9346
Kuwait,528,Audreanne Fisher,9347
Libya,387,Lelia Kunze,9348
New Caledonia,764,Gisselle Lemke III,9349
Russia,985,Joy Kiehn DVM,9350
Belize,760,Van Miller,9351
Mayotte,383,Miss Isidro Steuber,9352
Liechtenstein,339,Haley Kassulke,9353
Greece,434,Crawford Treutel,9354
Slovenia,359,Elizabeth Keebler,9355
Kenya,234,Mose VonRueden,9356
Nigeria,634,Dasia Renner,9357
Mongolia,521,Ada Lowe,9358
South Korea,782,Newton Fahey,9359
Aruba,586,Tess Reichert,9360
East Germany,868,Adrien Hickle,9361
Italy,339,Mabel Schmeler,9362
Eritrea,27,Rosanna Williamson,9363
Cocos [Keeling] Islands,442,Cydney Corwin,9364
Niue,502,Daija Mayert,9365
Lithuania,941,Dr. Herta Boyer,9366
Central African Republic,690,Elroy Frami,9367
U.S. Miscellaneous Pacific Islands,450,Augusta Jenkins,9368
Finland,890,Fritz Williamson,9369
French Southern and Antarctic Territories,278,Sydnie Lehner,9370
Eritrea,480,Earline Dicki,9371
North Vietnam,668,Vicenta Hudson,9372
Gibraltar,237,Mekhi Schoen,9373
Guyana,451,Kristian Ledner,9374
Switzerland,46,Maybelle Wisoky,9375
Macedonia,273,Emmy Cremin,9376
Serbia and Montenegro,575,Gabriel Boyle Jr.,9377
Turks and Caicos Islands,449,Richmond Schultz,9378
Serbia and Montenegro,304,Walton Hamill,9379
Hong Kong SAR China,877,Kavon Ritchie,9380
French Polynesia,827,Dr. Reinhold Larson,9381
Samoa,512,Ayden King,9382
Saint Kitts and Nevis,137,Curt Volkman,9383
Thailand,161,Edyth Konopelski,9384
Brunei,863,Naomie Kuhn,9385
Jamaica,943,Myles Koepp,9386
Tanzania,700,Juana Schultz,9387
Finland,236,Isom Swift,9388
Pitcairn Islands,323,Helen Hermann,9389
Bahamas,812,Treva Friesen,9390
Saint Helena,185,Jamie Murray,9391
Poland,291,Mrs. Albertha Schmitt,9392
Afghanistan,511,Rodrigo O'Connell,9393
Bahrain,236,Stanley Satterfield,9394
Uruguay,120,Terence Adams,9395
São Tomé and Príncipe,372,Gust Harris,9396
Cuba,82,Kariane Marvin DVM,9397
Yemen,274,Jerod Torp,9398
Estonia,865,Megane Boyer,9399
Nigeria,227,Jocelyn Schuster,9400
Dominican Republic,486,Dr. Felipe Bogisich,9401
Côte d’Ivoire,617,Bethany Pacocha,9402
Macau SAR China,503,Jermaine Osinski II,9403
French Southern and Antarctic Territories,433,Marjolaine Boehm Sr.,9404
Russia,477,Dwight Kozey,9405
Bosnia and Herzegovina,182,Maynard Wunsch,9406
Czech Republic,915,Brenda Walter,9407
Uruguay,41,Glenna Volkman,9408
Côte d’Ivoire,639,Irma Hilll,9409
Ireland,888,Joy Grant,9410
Saint Barthélemy,2,Estella Nienow,9411
Gambia,783,Providenci Lockman,9412
Ghana,196,Felicity Yost,9413
Nauru,597,Monty O'Conner DVM,9414
Eritrea,742,Tina Grant I,9415
Libya,836,Blanche Crona III,9416
Heard Island and McDonald Islands,855,Pauline Paucek,9417
Sri Lanka,762,Keara Mraz DVM,9418
Eritrea,605,Sister West,9419
Chile,910,Daniela Botsford,9420
Greece,580,Mozelle Ankunding,9421
Comoros,878,Lia Ondricka,9422
Kiribati,842,Verna Abbott,9423
Turks and Caicos Islands,906,Berenice O'Keefe,9424
Honduras,461,Jacky Tremblay,9425
Romania,819,Jewel Willms,9426
Egypt,46,Haven Beier V,9427
Solomon Islands,244,Annalise Monahan,9428
Brazil,322,Ryann Cassin,9429
Uruguay,360,Larry Langosh,9430
Qatar,266,Mavis Gleason Jr.,9431
Iran,538,Taylor Heaney II,9432
Jordan,608,Lilian Hintz,9433
São Tomé and Príncipe,403,Mr. Morton Howell,9434
Côte d’Ivoire,65,Ms. Sarai Fahey,9435
Botswana,464,Alaina Baumbach,9436
Panama Canal Zone,674,Hardy Cartwright,9437
New Zealand,513,Ms. Hunter Walsh,9438
Italy,403,Waldo Heathcote,9439
Saint Barthélemy,393,Dr. Santiago Pfeffer,9440
Latvia,194,Pascale Schowalter II,9441
Saint Martin,114,Ansley Keebler,9442
Turkey,343,Ms. Nils Swaniawski,9443
Trinidad and Tobago,153,Enoch Ruecker,9444
Palau,193,Jennifer Champlin,9445
Guatemala,892,Kelly Cartwright,9446
Qatar,887,Alivia Ankunding,9447
French Polynesia,92,Celine Barton,9448
Turkey,784,Lysanne Fay,9449
Antigua and Barbuda,904,Rebeka Goldner,9450
Somalia,974,Brett Bogan,9451
United Kingdom,985,Lucio Fahey,9452
Malta,651,Wade Erdman Jr.,9453
British Virgin Islands,44,Woodrow Macejkovic,9454
United Kingdom,963,Alycia Hagenes III,9455
India,251,Davin Barrows,9456
Fiji,844,Laurel Hauck,9457
Hong Kong SAR China,281,Leora Prosacco,9458
Malawi,235,Mr. Vivien Davis,9459
Somalia,921,Griffin Hessel,9460
Haiti,490,Eugene Okuneva,9461
Kyrgyzstan,394,Stanford West,9462
U.S. Virgin Islands,8,Mrs. Hattie Fahey,9463
Indonesia,776,Jamarcus Goyette,9464
Tanzania,999,Laurence Farrell,9465
French Southern and Antarctic Territories,398,Dejon Feeney,9466
Bosnia and Herzegovina,942,Bertrand Runolfsdottir,9467
Malaysia,921,Francis Morar IV,9468
Andorra,489,Erich Rosenbaum,9469
Mongolia,577,Bernice Jacobs,9470
El Salvador,713,Rachel Wilderman,9471
South Georgia and the South Sandwich Islands,4,Jordan Ryan,9472
Botswana,975,Mr. John Towne,9473
Bhutan,86,Nikita Reinger,9474
Armenia,144,Carson Pagac,9475
Burkina Faso,664,Leonardo Reichert,9476
New Caledonia,116,Dustin Nicolas,9477
Johnston Island,227,Brennan Eichmann,9478
British Virgin Islands,233,Stephen Wilderman,9479
El Salvador,466,Asa Purdy,9480
United Arab Emirates,464,Ernest Bradtke,9481
Malaysia,919,Pearline Grimes,9482
Cayman Islands,972,Ms. Marlon Lockman,9483
Swaziland,298,Hal Batz,9484
Jersey,443,Tyree Parker,9485
Congo - Kinshasa,64,Ruthe Cronin,9486
Swaziland,535,Dr. Gonzalo Ziemann,9487
Saudi Arabia,159,Amiya Morissette,9488
Montserrat,431,Miss Margot Will,9489
People's Democratic Republic of Yemen,486,Jennie Nikolaus,9490
Bangladesh,260,Daryl Brown,9491
Sierra Leone,783,Mrs. Celestino Bayer,9492
Saint Vincent and the Grenadines,829,Ruthe Price,9493
Poland,966,Geovany Nikolaus,9494
Austria,80,Matilde Upton IV,9495
Guam,589,Lucy Donnelly,9496
Lithuania,957,Mr. Brooke Rowe,9497
Saint Pierre and Miquelon,795,Hadley Metz,9498
Iran,170,Mr. Alva Wolf,9499
Kyrgyzstan,584,Jeanette Grant,9500
Egypt,150,Elody Mante,9501
Malta,998,Tara Kirlin,9502
Costa Rica,481,Tremaine Windler,9503
Lithuania,367,Ms. Ladarius King,9504
Bahamas,918,Ms. Marlen Heaney,9505
Oman,185,Dane Larson PhD,9506
Kyrgyzstan,782,Felipe Halvorson,9507
Greenland,433,Lorine Mohr,9508
French Southern and Antarctic Territories,460,Dedric Hintz,9509
Taiwan,458,Candida Weber V,9510
New Caledonia,479,Nannie Cassin,9511
Bahamas,825,Myrtle Rolfson,9512
Russia,788,Pinkie Terry,9513
Gabon,158,Orion Reinger,9514
Bouvet Island,668,Mrs. Leonor O'Conner,9515
Italy,452,Pasquale Rice,9516
Tuvalu,784,Brayan Paucek,9517
Tuvalu,476,Bobbie Spencer,9518
Ecuador,452,Heather Ebert,9519
Saint Vincent and the Grenadines,956,Wilfrid Gaylord,9520
Wake Island,461,Tyrell VonRueden,9521
India,554,Concepcion Schmeler,9522
Costa Rica,116,Jabari Nicolas,9523
French Southern and Antarctic Territories,478,Camren Smitham,9524
Vanuatu,627,Corine Bogan,9525
Senegal,977,Mr. Myrtle Kling,9526
Togo,654,Maiya Von,9527
Christmas Island,626,Dayton Ondricka,9528
Suriname,170,Marquis Wuckert,9529
Côte d’Ivoire,112,Charley Bins,9530
Ireland,170,Mrs. Zetta Baumbach,9531
Jersey,169,Audie Renner PhD,9532
Ethiopia,77,Timmothy Krajcik MD,9533
Ecuador,566,Stanley Anderson,9534
Senegal,648,Mr. Gaetano Kuhic,9535
Libya,26,Delmer Simonis,9536
Azerbaijan,509,Miss Aracely Schimmel,9537
Romania,429,Layne Walter,9538
São Tomé and Príncipe,203,Bernadette Howell MD,9539
Norway,156,Trever Yost,9540
Rwanda,393,Louvenia Braun DDS,9541
Singapore,199,Coralie Cole,9542
Mali,658,Kailee Wiegand III,9543
Monaco,806,Miss Hugh Treutel,9544
Ghana,644,Florida Hansen,9545
Kuwait,229,Gerson King,9546
Finland,954,Jean Feeney,9547
Saudi Arabia,732,Mr. Delia Beer,9548
Switzerland,962,Daryl Hayes,9549
French Polynesia,110,Lydia Schultz III,9550
Norway,950,Andreane Haley,9551
People's Democratic Republic of Yemen,451,Mrs. Anita Collier,9552
Zimbabwe,480,Willa Ankunding,9553
Nepal,821,Cathy Jones PhD,9554
Saint Barthélemy,949,Cara Ondricka,9555
Martinique,658,Lawrence McGlynn,9556
Northern Mariana Islands,822,Retta Hamill,9557
Johnston Island,103,Nola Abbott,9558
Ireland,70,Horacio Sporer DDS,9559
Jordan,30,Golden Parker III,9560
Trinidad and Tobago,558,Bobby Bartell I,9561
Heard Island and McDonald Islands,1,Raegan Graham Sr.,9562
Nepal,606,Myles Kihn,9563
Turkmenistan,620,Jedidiah Hahn,9564
Greece,989,Mrs. Toy Stroman,9565
Nauru,265,General Lowe Sr.,9566
Réunion,892,Oma Blanda,9567
Japan,564,Jarrett Hayes,9568
Azerbaijan,972,Haylee Beer,9569
Eritrea,750,Kelsie Sawayn,9570
Thailand,292,Lois Turcotte,9571
Iraq,33,Angelica Willms,9572
Algeria,740,Emie Jewess,9573
Tuvalu,58,Josefa Skiles,9574
Seychelles,954,Austyn Zboncak MD,9575
Turkey,64,Paul Walter,9576
Falkland Islands,818,Tobin Wyman,9577
Northern Mariana Islands,941,Tomas Rolfson,9578
Myanmar [Burma],481,Joanny Lemke III,9579
Italy,558,Clarissa Christiansen,9580
Israel,637,Zaria Cummerata,9581
Svalbard and Jan Mayen,663,Danny Batz,9582
Jamaica,389,Aaron Schulist Sr.,9583
Monaco,507,Brice Raynor,9584
Marshall Islands,14,Miss Eva Durgan,9585
Mongolia,304,Armand Hudson,9586
Iceland,278,Albert Murphy,9587
Martinique,313,Clovis Christiansen I,9588
Serbia and Montenegro,487,Arnold Wolf,9589
Union of Soviet Socialist Republics,689,Otha DuBuque,9590
Mauritania,707,Ms. Norris Heller,9591
Belgium,322,Layne Jast,9592
Armenia,412,Leola White,9593
Tunisia,937,Zella Rath,9594
Philippines,785,Loren Haley,9595
Swaziland,61,Kacey Thiel,9596
United Arab Emirates,803,Deonte Stark DVM,9597
Macau SAR China,308,Miss Rosa Huel,9598
Puerto Rico,890,Mrs. Abigail Effertz,9599
South Africa,224,Malvina Schumm Sr.,9600
Saint Helena,443,Mrs. Kurt Huels,9601
Tajikistan,207,Mr. Camylle Miller,9602
Honduras,161,Marisa Jacobson,9603
Togo,592,Neva Schaden,9604
Tajikistan,715,Marquis Robel,9605
Zambia,696,Jasen Conn,9606
Saudi Arabia,559,Amber Bogisich,9607
Guatemala,608,Margret Kassulke V,9608
Midway Islands,776,Camila Hettinger,9609
South Georgia and the South Sandwich Islands,738,Ilene Parker,9610
Micronesia,134,Jakob Little,9611
Nauru,484,Wendy Hahn,9612
Singapore,748,Ben Berge,9613
U.S. Virgin Islands,129,Aileen Roberts,9614
Gabon,894,Columbus Hilll,9615
Cayman Islands,182,Carlotta Bauch,9616
Saint Vincent and the Grenadines,712,Julio Becker,9617
Bermuda,341,Verner Ratke Jr.,9618
Oman,530,Lavern Nolan,9619
Belarus,324,Abner Wuckert,9620
Johnston Island,146,Mrs. Margarette Hamill,9621
Chad,811,Miss German Kreiger,9622
Italy,189,Marco Jacobi,9623
Malaysia,306,May Macejkovic,9624
Serbia and Montenegro,889,Lillie Zemlak,9625
Mauritania,718,Ron Brekke,9626
Sudan,167,Sid Paucek,9627
Denmark,884,Darrick Mertz II,9628
Hungary,750,Pamela Stokes,9629
Cuba,220,Dr. Arnulfo Kozey,9630
Guyana,627,Cayla Kovacek,9631
British Antarctic Territory,343,Ova Bashirian,9632
Côte d’Ivoire,956,Okey Christiansen,9633
Netherlands,143,Otilia Block DVM,9634
Kiribati,186,Mr. Dexter Cruickshank,9635
Hong Kong SAR China,451,Ms. Adelia Frami,9636
Afghanistan,821,Aisha Hyatt Jr.,9637
South Korea,208,Ms. Bradley Satterfield,9638
Canada,444,Destin O'Connell,9639
Gibraltar,808,Brennon Gerhold,9640
Estonia,581,Percy Baumbach,9641
Congo - Kinshasa,670,Vernon Hessel,9642
Germany,665,Eliseo Stokes,9643
Madagascar,637,Mya Jast,9644
Egypt,887,Agustin Rosenbaum,9645
Niger,296,Marcus Ferry,9646
Venezuela,237,Darby Fadel,9647
Vanuatu,876,Frederik Rosenbaum,9648
Burkina Faso,29,Brannon Fadel,9649
British Virgin Islands,72,Destiney Kutch,9650
Argentina,561,Ms. Estrella Skiles,9651
Guadeloupe,604,Devan Ryan,9652
Montserrat,418,Mr. Aracely Eichmann,9653
Jamaica,55,Morris Predovic,9654
Botswana,401,Rylan Mante,9655
Bahamas,150,Kyla Lang,9656
Pakistan,656,Dr. Anya Huel,9657
Laos,572,Jean Prohaska,9658
Luxembourg,939,Marilie Leffler,9659
Angola,761,Rollin Gleason,9660
Gambia,149,Kadin Koepp III,9661
Greenland,472,Dr. Bernhard Wisozk,9662
Luxembourg,637,Vincenza Stanton,9663
San Marino,333,Ola Ankunding III,9664
Gambia,533,Annamae Morissette,9665
Jersey,180,Justice Johns,9666
Macedonia,705,Tressa Padberg DVM,9667
Niger,141,Kira Gutkowski,9668
South Korea,889,Cameron Jewess,9669
Panama Canal Zone,696,Jayden Anderson,9670
Albania,251,Thad Cremin,9671
Ireland,210,Arianna Langosh,9672
Mayotte,813,Alexandrea Hegmann,9673
Mauritania,212,Magnolia Hickle,9674
Nauru,684,Aurelie Nikolaus,9675
Norfolk Island,29,Evans Lynch,9676
Tanzania,735,Clement Bode,9677
Mongolia,398,Nikki Daugherty,9678
Chile,300,Schuyler Hane I,9679
Saudi Arabia,185,Ms. Jamel Bahringer,9680
Barbados,640,Jaime Stoltenberg,9681
Monaco,240,Theresia Padberg,9682
North Korea,218,Heath Casper,9683
Macau SAR China,990,Ms. Brett Lockman,9684
Vanuatu,618,Athena Anderson,9685
Libya,640,Harley Senger IV,9686
Burundi,323,Miss Juanita Rau,9687
Haiti,828,Jadon Rodriguez,9688
Zimbabwe,567,Jannie Mann,9689
Guatemala,402,Precious Hickle,9690
Panama Canal Zone,65,Kenna Weber III,9691
Tonga,285,Jadon Welch,9692
Lithuania,876,Eloise Huel,9693
French Guiana,928,Ona Kris,9694
Kazakhstan,858,Darren Champlin,9695
Mauritania,80,Hannah Medhurst,9696
China,197,Raegan Gerlach,9697
Tuvalu,680,Aurore Bergstrom,9698
Tunisia,210,Alyce Lebsack,9699
Belarus,644,Darryl Cole,9700
Papua New Guinea,218,Russ Mohr,9701
Senegal,532,Arlo Hane,9702
Panama,947,Gina Skiles,9703
Venezuela,379,Rocky Champlin II,9704
Malaysia,51,Alison Beatty,9705
Hungary,203,Althea Hermiston,9706
Belgium,777,Gracie Lubowitz,9707
Samoa,429,Hardy Auer,9708
Tuvalu,962,Chris Emmerich,9709
Barbados,806,Junius Robel,9710
New Zealand,390,Annabel Mosciski,9711
Lesotho,685,Marilyne Walsh,9712
Cayman Islands,241,Tierra Koepp DDS,9713
Martinique,679,Augustus Ritchie,9714
Wake Island,337,Retha Nader,9715
Sweden,511,Pansy Aufderhar Sr.,9716
Ukraine,655,Guiseppe Kreiger,9717
Angola,701,Dimitri Brakus,9718
Tunisia,125,Savanah Rath,9719
Uganda,161,Esmeralda Langosh PhD,9720
Guinea,88,Catalina Kulas,9721
Bahrain,586,Miss Lorenza Howe,9722
Netherlands,731,Cleo Stroman,9723
Dronning Maud Land,405,Mathew Bradtke,9724
Thailand,189,Mr. Nasir Guªann,9725
Mongolia,641,Sophia Rosenbaum,9726
Botswana,255,Aurore Dach,9727
Timor-Leste,954,Donavon Hyatt,9728
Denmark,193,Jillian Schultz DDS,9729
Eritrea,533,Bernita Heathcote,9730
Åland Islands,456,Raymundo Nader,9731
Gambia,937,Josephine Brekke,9732
Georgia,45,Dr. Calista Crona,9733
Liberia,43,Tiana Orn,9734
Canada,115,Korey Robel,9735
Libya,825,Lonny Sauer,9736
British Antarctic Territory,996,Kyleigh Marks,9737
Cayman Islands,101,Jerry Murazik,9738
Macau SAR China,88,Elissa Zieme,9739
Aruba,874,Reyes Windler,9740
Comoros,687,Ransom Kerluke,9741
Kenya,629,Kaia Berge,9742
Cambodia,14,Chasity Breitenberg,9743
Argentina,594,Kristopher Paucek,9744
Guinea,473,Nathaniel Runolfsson,9745
United Arab Emirates,415,Mozelle McCullough PhD,9746
Latvia,587,Earnest Brown,9747
Cuba,443,Joany Koelpin,9748
Greenland,619,Kamille Klocko,9749
India,398,America Schaefer,9750
Heard Island and McDonald Islands,798,Clara Bernier,9751
British Virgin Islands,752,Miracle Konopelski DDS,9752
Macau SAR China,14,Harmon Weber PhD,9753
Djibouti,776,Brian Turner II,9754
Kuwait,60,Lizeth Gleichner,9755
Belarus,820,Grayson Veum,9756
Falkland Islands,245,August Jenkins,9757
Bhutan,77,Merritt Kuvalis V,9758
Swaziland,311,Marcelino Schneider,9759
Vanuatu,246,Loraine Keeling,9760
Kazakhstan,208,Walker Swift,9761
Ethiopia,964,Lourdes Marvin,9762
Costa Rica,47,Serena Kutch,9763
Bulgaria,597,Billy Schroeder,9764
Yemen,974,Keven Treutel,9765
Somalia,727,Clint Kuhn,9766
United Kingdom,197,Emilio Gutkowski,9767
South Georgia and the South Sandwich Islands,552,Ernest Corkery,9768
Union of Soviet Socialist Republics,995,Shaniya Brakus,9769
Johnston Island,316,Catharine Kertzmann,9770
People's Democratic Republic of Yemen,914,Dr. Isai Batz,9771
Gibraltar,727,Octavia Reilly,9772
Guinea-Bissau,383,Missouri Cassin,9773
Djibouti,437,Brooke Terry DVM,9774
Palau,186,Benton Koch,9775
American Samoa,785,Colby Murray,9776
French Polynesia,289,Norbert Krajcik,9777
Samoa,915,Efrain Mante,9778
Burundi,606,Garrick Abernathy Sr.,9779
U.S. Miscellaneous Pacific Islands,671,Katarina Carter,9780
Pakistan,474,Mrs. Sallie Denesik,9781
Guyana,556,Aryanna Wisoky,9782
Saint Pierre and Miquelon,900,Ellis Adams,9783
Madagascar,530,Elna Batz,9784
Oman,703,Arvel Smith III,9785
Italy,812,Delia Wisoky,9786
Yemen,102,Maya Mohr,9787
New Caledonia,491,Ms. Tyrese Smith,9788
Mozambique,235,Reanna Collins,9789
Paraguay,347,Andre Adams,9790
Hungary,61,Vaughn Roob IV,9791
Heard Island and McDonald Islands,58,Grover McDermott,9792
Gibraltar,599,Jayce Towne,9793
Chile,286,Alexandra Mosciski,9794
Syria,596,Laurianne Kilback,9795
Guinea,661,Lucienne D'Amore,9796
Saint Helena,517,Roxanne Connelly,9797
Qatar,285,Cortney Beier IV,9798
Lesotho,614,Ophelia Lind,9799
Guam,169,Jennie Auer,9800
Turkey,499,Erna Rippin,9801
Italy,290,Rollin Ernser II,9802
Montserrat,770,Mrs. Grace Yost,9803
Falkland Islands,570,Christelle Bergnaum,9804
Swaziland,338,Cathy Heidenreich,9805
Åland Islands,924,Jonas Bradtke Jr.,9806
United States,923,Jerrell Marquardt,9807
New Zealand,45,Carmella Dach,9808
Spain,128,Barrett Boyer,9809
Côte d’Ivoire,126,Ms. Bernie Daniel,9810
Comoros,972,Tanner Koss,9811
Puerto Rico,70,Carol Zieme,9812
Libya,243,Abdul Effertz,9813
Brazil,361,Jaida D'Amore,9814
Guyana,875,Bertha Gaylord,9815
Martinique,880,Woodrow Stracke,9816
Eritrea,512,Katlyn Harris Jr.,9817
Germany,14,Rasheed Spencer IV,9818
South Georgia and the South Sandwich Islands,628,Miss Carleton Orn,9819
Gabon,222,Jeffery Boehm,9820
New Caledonia,326,Felicia Kshlerin,9821
Seychelles,311,Dahlia Kautzer,9822
Colombia,624,Walter Abshire,9823
Colombia,65,Kira Kuhic,9824
Luxembourg,86,Ashton Stehr Sr.,9825
Midway Islands,777,Felipe Rutherford,9826
Malta,66,Garret Dibbert DVM,9827
Armenia,540,Kameron Abbott,9828
Netherlands Antilles,65,Eldora Wunsch,9829
Jordan,945,Ms. Mitchell Okuneva,9830
Croatia,730,Jazmyne Mohr II,9831
Metropolitan France,174,Emelie Thompson,9832
Dominican Republic,610,Kathlyn Hamill,9833
Bermuda,148,Valentin Leannon,9834
Norfolk Island,143,Evalyn Ward,9835
Bolivia,157,Theo Gerlach,9836
Syria,768,Cristian Batz,9837
Iceland,509,Mr. Gisselle Klocko,9838
Isle of Man,320,Mr. Deondre Kohler,9839
Brunei,616,Arlene Kilback,9840
Zimbabwe,559,Sabrina Ledner,9841
Martinique,393,Mr. Kiana Dietrich,9842
Venezuela,450,Arjun Kuvalis,9843
Oman,177,Sibyl Greenfelder,9844
Tanzania,11,Valerie Jast,9845
Libya,688,Richard Ruecker,9846
Central African Republic,902,Hattie Rice IV,9847
Macau SAR China,544,Hollie Schmidt,9848
Cayman Islands,891,Mr. Maureen Mante,9849
Northern Mariana Islands,296,Roselyn McClure Jr.,9850
Cook Islands,536,Wilfredo Hoeger,9851
Mali,98,Xavier Glover,9852
Åland Islands,234,Madonna Ebert,9853
Hungary,963,Michale VonRueden Jr.,9854
Wallis and Futuna,250,Arely Runte,9855
Christmas Island,937,Loraine Wilkinson,9856
São Tomé and Príncipe,842,Santina Lockman,9857
Cameroon,705,Miss Baby Bode,9858
Liechtenstein,222,Amir Jaskolski MD,9859
Western Sahara,56,Brody Monahan,9860
Serbia,5,Ethel Zieme,9861
Micronesia,665,Alexander Harªann,9862
Bulgaria,82,Elijah Hilpert,9863
Austria,996,Delphia Franecki III,9864
Mayotte,447,Dina Heidenreich,9865
Turks and Caicos Islands,665,Clement Mayer,9866
American Samoa,924,Berniece McCullough,9867
Dominican Republic,730,Eulah Bayer,9868
New Zealand,301,Milo Kessler,9869
Norway,170,Lydia Adams,9870
Benin,570,Earl Schimmel,9871
Wake Island,76,Robert Auer,9872
Azerbaijan,161,Genesis Price,9873
Paraguay,258,Kennith Farrell IV,9874
Uzbekistan,638,Karelle Wuckert,9875
Zambia,87,Eusebio Runte PhD,9876
Russia,692,Ms. Julia Torp,9877
Wallis and Futuna,275,Willard Greenholt,9878
Sierra Leone,151,Mateo Spencer,9879
People's Democratic Republic of Yemen,360,Cordelia Smith,9880
Neutral Zone,301,Rachael Mills,9881
Turkmenistan,638,Burley Kuphal,9882
Ireland,941,Rosella Rippin MD,9883
Nigeria,615,Ms. Lula Medhurst,9884
Samoa,914,Haylee Oberbrunner,9885
Uruguay,764,Nola Balistreri,9886
Zimbabwe,65,Oswald Abernathy,9887
Malta,583,Allie Bruen,9888
Thailand,597,Giles Nikolaus,9889
Ireland,983,Arlo Wiza,9890
Turkey,14,Carmel Erdman,9891
Réunion,555,Patsy Hand,9892
Bahrain,543,Miss Kevin Kerluke,9893
Algeria,878,Letha Klein,9894
Croatia,369,Glenna Lakin,9895
Norway,42,Maynard Hettinger DDS,9896
Timor-Leste,962,Ms. Justice Hackett,9897
Colombia,508,Keven Wyman,9898
Tuvalu,536,Korey Bahringer,9899
Gambia,295,Ellie Weber,9900
Western Sahara,293,Madyson O'Reilly,9901
Martinique,225,Royal Kuvalis,9902
Finland,27,Adell Schamberger,9903
Sierra Leone,476,Jaunita Boyer,9904
South Africa,58,Neal Murphy,9905
Wake Island,945,Dedric Wilderman PhD,9906
Estonia,696,Mr. Colby Bradtke,9907
Turkey,270,Jerrod Gulgowski,9908
Czech Republic,438,Emory McGlynn,9909
Wallis and Futuna,369,Ahmed Aufderhar,9910
Ethiopia,711,Louvenia Erdman,9911
Czech Republic,918,Haven Price,9912
Ghana,856,Willa Bednar,9913
Marshall Islands,260,Miss Raleigh Torphy,9914
Latvia,967,Jaeden Bogisich,9915
Eritrea,56,Immanuel Weimann,9916
Iceland,36,Winifred Spinka,9917
Turkey,307,Mitchell Blick,9918
Niue,922,Burnice Lowe,9919
